Id,SalePrice
2735,135263.80571112334
2736,139550.83448417063
2737,120661.0577430455
2738,137116.70000293327
2739,159899.86531778958
2740,137346.62605107215
2741,143230.9331295741
2742,155961.23408623977
2743,154442.96840713065
2744,162933.8205192331
2745,141201.1261071614
2746,137650.98136061282
2747,140378.5461476768
2748,127925.13362360808
2749,128949.59084444812
2750,130983.5052021749
2751,135394.02725141615
2752,193852.54573693592
2753,143291.55661442145
2754,223236.38225275668
2755,139035.76826640492
2756,95535.55381013594
2757,68676.40780395367
2758,90024.17810880218
2759,163414.79241130137
2760,121355.80210858201
2761,143444.2198156936
2762,143565.73701773502
2763,184285.50251995
2764,144330.9274263328
2765,304259.7314760659
2766,136575.4230044529
2767,85432.0624377053
2768,129166.16351497035
2769,130275.18907122598
2770,140244.85204587053
2771,107165.20805681347
2772,112275.95873964416
2773,164463.0322314827
2774,147584.12685046424
2775,115252.57808403575
2776,143757.25591937135
2777,150554.98548208957
2778,104112.8082918661
2779,123098.82723175357
2780,95553.80627884968
2781,94617.95371239987
2782,95860.09032375943
2783,97169.90718874235
2784,122567.51761544155
2785,135486.28265663492
2786,64955.78739894308
2787,131544.33290246356
2788,74524.87286004989
2789,172754.97150186932
2790,93389.75532885162
2791,110407.83155325949
2792,59809.26829085265
2793,163479.67736553994
2794,95399.34189089343
2795,121513.71748525363
2796,97699.74364103931
2797,208913.28313280406
2798,104392.10543118522
2799,112544.11100676024
2800,65759.04362387685
2801,106799.13635771422
2802,130501.96585239594
2803,169865.3210470481
2804,125507.74539161325
2805,101573.92928697976
2806,82944.11509677164
2807,161525.3931569207
2808,147118.01178332145
2809,134233.49488900634
2810,128202.39300035243
2811,157782.70842123913
2812,165585.36994702223
2813,159932.76832089177
2814,161360.17959075107
2815,97111.67797883577
2816,238388.47470623904
2817,151417.15336306606
2818,134496.5960357061
2819,161542.76919481307
2820,137536.26280155207
2821,106202.83356584847
2822,194808.0076192286
2823,321480.89255116455
2824,183225.12906710137
2825,142171.82137817048
2826,136150.2472606852
2827,140425.43848986534
2828,213936.58786786464
2829,214291.03012563914
2830,235685.14243776025
2831,175740.93529760494
2832,249996.3067729101
2833,307921.7560346004
2834,223490.12032716433
2835,223134.01648066106
2836,190379.6792979421
2837,152069.06733465003
2838,150740.63404588623
2839,173150.53659951704
2840,204667.05049662586
2841,205559.30292377388
2842,233808.92405985438
2843,149360.20329321903
2844,171381.3477286094
2845,125928.40935551465
2846,208672.48406898865
2847,206531.85130050627
2848,219967.42801525426
2849,199031.62563655037
2850,274371.4636324048
2851,223348.82763304212
2852,236522.19718079062
2853,235972.26397904815
2854,137526.73709817213
2855,201238.5402681738
2856,200848.9128583202
2857,187838.98934769898
2858,206167.3572318842
2859,116206.65728831393
2860,126332.13122621897
2861,127331.90883854478
2862,194016.55626332923
2863,126528.08335036343
2864,250482.40856352117
2865,143939.4889574307
2866,144006.1042635635
2867,100135.42494040758
2868,100603.52058283925
2869,104381.54933072148
2870,119938.59592379532
2871,81705.1943156728
2872,51359.67853533229
2873,97780.25313323256
2874,142242.44969473296
2875,118507.23889770052
2876,169259.97592906284
2877,147667.65810772337
2878,163813.30814962904
2879,141275.8530899817
2880,104044.01797003386
2881,142375.93531790344
2882,176584.56486325862
2883,195849.4525935801
2884,199410.6609821005
2885,187154.68787770037
2886,233137.83595487257
2887,95420.70168829337
2888,141597.52542743614
2889,57713.98283867267
2890,79701.17267369243
2891,135032.45552775587
2892,47560.226113207056
2893,76959.60671483647
2894,58172.59741748913
2895,338047.4487956991
2896,284543.6236993291
2897,216704.32956453404
2898,152358.70303379933
2899,211969.7080384127
2900,159185.7861003624
2901,210760.34107019115
2902,181978.02348368525
2903,333245.00309918926
2904,355945.7919986453
2905,83007.86944686544
2906,199245.4675726234
2907,113043.08554717651
2908,132596.97209577193
2909,155253.88700451807
2910,77640.06145232954
2911,81799.1936777203
2912,144835.71086985047
2913,81325.19098097128
2914,78200.68325768925
2915,86817.65634743613
2916,83182.977097037
2917,169787.24718532953
2918,119305.73396159674
2919,222582.65881810515
